date_time,minTemp,maxTemp,tempC,dewPoint,humidity,heatIndex,windSpeed,windGust,windDirection,windChill,precipitation,precipitationCover,snowDepth,visibility,cloudCover,sealevelPressure
11-02-2020,13,25.1,18.7,10.4,61.49,0,9.2,0,167.75,0,0,0,0,1.9,0,1018
12-02-2020,13,25.1,18.9,10.2,60.25,0,10.3,0,142.29,0,0,0,0,2,0,1017.1
13-02-2020,14,26.1,19.9,10.9,59.85,0,9.2,0,140.33,0,0,0,0,1.7,0,1014.1
14-02-2020,14,28.1,21.7,14.2,64.85,28,8.1,0,151.68,0,0,0,0,1.8,0,1010.5
15-02-2020,17.9,27.6,22.3,12.8,57.8,26.9,11.4,0,212.92,0,0,0,0,2.1,0,1012.6
16-02-2020,15,28.2,21.9,14,63.19,27.8,5.8,0,145.25,0,0,0,0,1.9,1.1,1015
17-02-2020,16,29,22.3,15.1,66.07,28.8,6.9,0,99.54,0,0,0,0,1.9,0,1015.3
18-02-2020,19,28.6,23,16,67.92,28.6,6.9,0,189.58,0,0,0,0,1.5,3.7,1014.5
19-02-2020,17,28.4,22.6,17.7,76.57,29.7,9.2,0,154,0,0,0,0,1.6,10.9,1015.5
20-02-2020,19,29,23.6,18.2,74.01,29.8,9.2,0,169.25,0,0,0,0,1.9,27.7,1016.2
21-02-2020,17,30,23.5,17.1,70.05,29.8,4.7,0,57.67,0,0,0,0,1.7,9.7,1018.1
22-02-2020,17,30,23.8,15.7,63.15,29.4,9.2,0,127.25,0,0,0,0,1.8,15.1,1017.8
23-02-2020,18,30,23.7,17.3,69.51,30,8.1,0,143,0,0,0,0,1.9,15.2,1016.2
24-02-2020,19,26,22.5,18.3,77.94,0,10.3,0,109.42,0,0.16,4.17,0,1.5,56,1014
25-02-2020,18,21.6,20,18.2,89.48,0,10.3,0,145.21,0,2.5,12.5,0,1.4,76.4,1013.9
26-02-2020,17,26.6,21.6,17.3,78.32,0,8.1,0,153.83,0,0,0,0,2.1,47.3,1013.9
27-02-2020,17,26.8,22.1,17.3,76.09,27.4,9.2,0,159.43,0,0,0,0,1.8,55.2,1014.3
28-02-2020,17,27.5,22.3,16.4,71.11,27.7,8.1,0,134.5,0,0,0,0,1.9,16.6,1013.9
29-02-2020,17,28.6,22.9,15.2,64.27,28.3,9.2,0,154.67,0,0,0,0,2.1,5.1,1012.7
01-03-2020,19,30,24.2,17,66.01,30.4,6.9,0,191,0,0,0,0,2,3.4,1012.4
02-03-2020,20,31,25.4,19.3,70.27,33.7,5.8,0,130.04,0,0,0,0,1.7,14.8,1011.7
03-03-2020,19,29.9,24.1,19.6,77.7,32,9.2,0,136.54,0,3.24,8.33,0,1.8,47.7,1011.1
04-03-2020,19,29.4,23.6,19.9,80.34,32.7,11.4,0,167.21,0,1.42,4.17,0,1.8,58.2,1011.4
05-03-2020,18,28.5,22.3,18.8,81.96,29.8,11.4,0,165.13,0,6.48,8.33,0,2.1,55.9,1011.8
06-03-2020,20,28.8,24.2,20.5,81.05,30.7,13.9,0,121.17,0,0.08,4.17,0,1.9,57.5,1012.6
07-03-2020,20,26,23.1,21.2,89.9,0,9.2,0,130.63,0,18.93,12.5,0,1.9,62.5,1013.9
08-03-2020,21,30,24.9,20.4,77.25,32.6,8.1,0,204.96,0,0.2,12.5,0,2.1,48.7,1012.2
09-03-2020,20,29.7,24.6,16.2,61.33,29.6,9.2,0,149.13,0,0,0,0,2.3,15.5,1011.8
10-03-2020,18,31,24.7,16.2,61.74,31,6.9,0,120.7,0,0,0,0,2.2,19,1011.8
11-03-2020,22,32.2,26.7,19.6,66.39,34.9,9.2,0,174.08,0,0,0,0,2,46.7,1011.8
12-03-2020,22,32.2,26.8,21.3,72.85,37.9,8.1,0,155.96,0,0.01,4.17,0,2.2,44.3,1013.3
13-03-2020,22,34,28.4,22.5,72.38,40.6,5.8,0,90,0,0,0,0,2.1,38.6,1013.6
14-03-2020,20,31,25.4,19,68.77,33.6,18.3,0,170.79,0,0,0,0,2.3,43.1,1013.9
15-03-2020,18,30.6,24,18.7,73.5,32.6,11.4,0,212.92,0,0,0,0,2.4,24.7,1013.4
16-03-2020,22,31.2,26,20.6,73.04,34.6,6.9,0,171.54,0,0,0,0,2.1,43,1013.6
17-03-2020,23,31.3,27,19.7,66.22,33.7,5.8,0,68.75,0,0,0,0,2.3,31.3,1014.2
18-03-2020,21,32,26.7,19.1,64.6,34.6,8.1,0,146.46,0,0,0,0,2.2,34.3,1012.8
19-03-2020,20,33,26.9,17.2,58.78,33,15,0,114.17,0,0,4.17,0,2,38.6,1011.7
20-03-2020,22,32,26.7,16.2,55.07,32.4,11.4,0,213.5,0,0,0,0,2.4,45.6,1011.1
21-03-2020,19,33.4,26.8,19.5,66.61,35.3,12.8,0,138.54,0,0.08,4.17,0,2.2,49.7,1011.5
22-03-2020,16,30.4,24,17.7,69.91,31.3,12.8,28.9,134.04,0,4.06,4.17,0,2.3,53.5,1012.8
23-03-2020,19,32.1,25.4,20.1,75.18,33.3,16.1,0,127.58,0,0,0,0,2.3,38.8,1011.8
24-03-2020,20,32.6,26.1,20.6,73.86,35.8,8.1,0,109.54,0,5.15,4.17,0,2.1,33.5,1009.8
25-03-2020,21,33.9,27.6,22.1,73.37,39.3,6.9,0,144.21,0,0,0,0,2.2,21.9,1008.7
26-03-2020,24,35,29.2,21,65.77,36.8,9.2,0,179.42,0,0,0,0,2.4,8.3,1009.8
27-03-2020,25,36.1,30.5,19.3,54.96,36.8,8.1,0,246.92,0,0,0,0,2.4,2.1,1010.6
28-03-2020,26,36.1,31.4,20.8,55.74,38.9,8.1,0,228.83,0,0,0,0,2.4,0,1008.8
29-03-2020,26,35,30.4,19.3,53.19,36.3,10.3,0,252.46,0,0,0,0,2.5,6.4,1008.7
30-03-2020,24,35,29.9,16.9,48.21,35.2,8.1,0,197.58,0,0,0,0,2.5,21.6,1009.9
31-03-2020,25,36,30.1,17.2,48.93,35.4,9.2,0,164.29,0,0,0,0,2.5,16.9,1009.9
01-04-2020,26,38,31.2,22.1,60.75,44.7,11.4,0,193.21,0,0,4.17,0,2.5,22.4,1008.2
02-04-2020,24.8,37,30.5,23.9,68.99,47.6,12.8,0,165.21,0,0,0,0,2.3,21.7,1007.4
03-04-2020,27,36.1,31.1,24.5,69.7,44.9,69.1,0,131.63,0,0,0,0,2.2,30.2,1008.6
04-04-2020,26,37,31.1,20.6,56.73,39.3,9.2,0,120,0,0,0,0,2.3,23.7,1010.1
05-04-2020,28,36.2,31.4,21.8,61.21,38.1,8.1,0,238.92,0,0,0,0,2.5,36.7,1010.3
06-04-2020,26,38,31.5,18.5,54.05,39.2,9.2,0,211.96,0,0,0,0,2.4,0.5,1009.6
07-04-2020,26.3,39,31.6,20.9,56.67,40.8,16.1,0,216.88,0,0,0,0,2.4,14.2,1007.8
08-04-2020,27.1,36,30.6,19.9,54.43,38.5,12.4,26.4,227.63,0,0,0,0,2.2,55,1009.1
09-04-2020,26,36,29.8,18.2,51.16,37.7,10.3,0,221.58,0,0,0,0,2.5,26.1,1009.8
10-04-2020,26,37,30.2,23.7,71.09,42,13.9,0,204.13,0,0,0,0,2.4,19.3,1011
11-04-2020,25,37,30.5,24.1,71.33,47.3,26.7,0,199.21,0,0,0,0,2.5,34.2,1011.3
12-04-2020,24,34.4,28.8,23.8,75.03,43.8,9.2,0,146.21,0,0,0,0,2.3,41.6,1009.7
13-04-2020,26,36,29.9,26.1,81.62,46.3,11.4,0,163.17,0,0,0,0,2.3,34.9,1008
14-04-2020,26,37,30.8,26.5,79.42,51.5,11.4,0,162.71,0,0,0,0,2.3,39.7,1008.9
15-04-2020,23,35,29,25.6,82.31,51,13.9,0,144.96,0,0.49,4.17,0,2.3,55.3,1009.3
16-04-2020,23,33.3,27.8,24.3,82.34,42.1,9.2,0,143.88,0,0.81,4.17,0,2.3,49.6,1007.6
17-04-2020,26,36,30.6,26.1,77.83,51,13.9,0,181.75,0,0.49,4.17,0,2.6,44.9,1006.5
18-04-2020,26.6,33.1,29.6,25.7,80.29,45.8,19.7,34.4,203.67,0,0.74,4.17,0,2.2,57.2,1008
19-04-2020,25.8,35,29.9,23.6,70.04,41.9,17.2,0,186.79,0,0,0,0,2.5,29.2,1008.3
20-04-2020,20,35,29.7,25.9,80.69,49.5,16.1,0,156.76,0,0,0,0,2.2,62.7,1009.1
21-04-2020,20,27,23.7,20,80.03,28.5,17.2,28.9,168.04,0,25.11,25,0,2.1,70.3,1009.8
22-04-2020,21,31.1,26.3,22.9,82.56,37.7,10.3,0,164,0,0.07,8.33,0,2.4,58.1,1008.8
23-04-2020,22,33,26.7,23.7,84.74,45.8,12.8,28.9,132.88,0,7.34,8.33,0,2.3,56.3,1008.3
24-04-2020,22,33,26.4,23.1,82.73,43.8,12.8,0,177.38,0,0.01,4.17,0,2.3,52.1,1007.3
25-04-2020,23,33.2,28,23.9,79.33,40.6,11.4,0,154.21,0,0.08,4.17,0,2.4,47.1,1007.7
26-04-2020,24,32,26.8,23.9,85.19,40.6,11.4,0,155.88,0,0.71,4.17,0,2.1,56.4,1010
27-04-2020,23,29.2,25.5,23.4,88.55,33.8,8.1,0,75.46,0,9.03,8.33,0,1.9,58,1011.8
28-04-2020,23,26.7,24.9,23.5,92.12,0,10.3,0,77.29,0,0.85,12.5,0,1.9,68.6,1010.5
29-04-2020,22,32.1,26.7,23.6,83.77,40.6,11.4,0,83.33,0,0.05,4.17,0,2.2,51.1,1009.1
30-04-2020,24,33.4,28.5,24.2,78.91,40.6,11.4,0,134.71,0,0.01,4.17,0,2.4,46.6,1009.2
01-05-2020,21,32.5,25.5,23.2,87.7,40.6,15,0,169.46,0,17.69,16.67,0,2.1,55.9,1008.7
02-05-2020,21,32,26.1,23.1,84.87,40.6,6.9,0,177.29,0,2.58,8.33,0,2,59.9,1007.1
03-05-2020,23,32.6,27.7,24.3,82.34,40.6,5.8,0,95.33,0,0.04,4.17,0,2.4,51,1007.1
04-05-2020,25,34.3,29.3,25.8,82.72,47.3,12.8,0,134.13,0,0.01,4.17,0,2.2,45,1008.1
05-05-2020,25,35,29.8,25.9,80.65,48.7,15,0,168.5,0,0,0,0,2.6,46.6,1007.3
06-05-2020,20,32,26.9,24.1,84.98,40.6,17.2,28.9,102.63,0,34.43,8.33,0,2.4,50.4,1007.6
07-05-2020,22,34.4,28.4,24.8,81.81,45.8,18.3,25.3,106.63,0,0,0,0,2.4,35.5,1007.9
08-05-2020,21,35,28.8,24.2,77.37,46.7,11.4,0,179.13,0,0,0,0,2.3,39.4,1007
09-05-2020,27,38,31.8,26.2,74.18,48.7,9.2,0,169.29,0,0,0,0,2.4,26.2,1007.3
10-05-2020,22,36.3,30.2,26.2,80.7,52.5,11.4,25.3,160.38,0,0,0,0,2.3,41.1,1007.9
11-05-2020,22,35,28.5,23.5,75.83,42.1,10.3,0,127.29,0,0,0,0,2.4,43.3,1008.8
12-05-2020,26.5,36.6,31.4,25.2,71.12,46.7,8.1,0,131.08,0,0,0,0,2.5,32.6,1007.7
13-05-2020,28,37,31.7,24,66.47,44.7,13.9,0,200.79,0,0,0,0,2.6,44.3,1006.5
14-05-2020,27,36,31.3,26.9,78.56,50.2,20.8,0,194.29,0,0,0,0,2.4,40.5,1006.1
15-05-2020,28,37,31.9,27.1,76.64,52.5,17.2,0,189.25,0,0,0,0,2.6,27.8,1004.5
16-05-2020,28.9,37,32.2,27.6,77.8,57.9,16.1,0,201.29,0,0,0,0,2.8,30,1003.7
17-05-2020,29,38,32.4,27.2,75.3,57.8,15,0,196.25,0,0,0,0,2.7,42.2,1003.4
18-05-2020,27.8,37,32,25.9,72.48,48.1,12.8,0,170.5,0,0,0,0,2.5,47.7,1001.7
19-05-2020,24,32.7,28.9,26.3,86.3,44.3,11.4,0,86.25,0,2.44,4.17,0,2.3,73.9,1000.3
20-05-2020,23,25.9,24.5,23.8,95.74,0,45.7,55.3,62.6,0,232.77,30,0,1.6,82.5,988.4
21-05-2020,24.1,27.3,25.6,24.1,91.35,31.1,11.4,0,240.8,0,11,20,0,2.7,85.7,997.2
22-05-2020,24,33.8,28.2,25.1,84.23,44,4.7,0,224.18,0,0.01,9.09,0,2.4,64.1,1003.2
23-05-2020,28.1,34.9,30.5,27,82.72,45.4,10.3,0,204.3,0,0,0,0,2.4,55.5,1004.3
24-05-2020,28,34,30.9,28.1,85.38,52,18.3,0,193.96,0,0,0,0,2.3,65.6,1003.9
25-05-2020,29,33,30.8,27.9,85.19,47.9,23,31.1,194.67,0,0,0,0,2.4,72.5,1004.2
26-05-2020,29,33,30.4,27.7,85.61,47.9,21.9,0,197.71,0,0,0,0,2.3,69.9,1003.9
27-05-2020,21,34,29.1,26.2,84.73,50.4,23,34.4,179.54,0,27.61,8.33,0,2.3,74.2,1003.6
28-05-2020,23,27,24.5,23.4,93.78,30.6,9.2,0,132.54,0,21.56,16.67,0,2,79.3,1005.6
29-05-2020,25,36,29.8,26.3,82.36,51,8.1,0,159.21,0,0,0,0,2.6,45,1005
30-05-2020,24,36,29.9,26.6,83.46,52.5,10.3,0,157.04,0,0,0,0,2.4,53,1005.6
31-05-2020,23,33.6,28.3,25.2,84.11,42.3,9,32.2,103.92,0,4.4,8.33,0,2.4,52.6,1008
01-06-2020,23,34,29.3,26.1,83.72,52,11.4,0,191.04,0,1.42,12.5,0,2.2,64.3,1007.7
02-06-2020,25,36,30,26.3,81.28,52.5,16.1,0,180.17,0,3.28,4.17,0,2.2,51.5,1006.5
03-06-2020,26,36,30.8,26.6,79.78,50.2,10.3,0,214.13,0,0,0,0,2.5,47.1,1005.8
04-06-2020,26,36,31.8,28,81.69,52.5,13.9,0,215.96,0,0.49,4.17,0,2.4,54.9,1004.5
05-06-2020,25,35,30.9,27.3,82.39,51,13.9,0,174.88,0,0.18,4.17,0,2.5,55.4,1003.5
06-06-2020,30,37,32.9,27.9,76.6,53.9,11.4,0,220.04,0,0.01,4.17,0,2.5,49.2,1002.6
07-06-2020,25,36,30,27.4,87.18,52.5,15,0,149.88,0,57.87,4.17,0,2.1,60.5,1002
08-06-2020,26,36,30.2,27.4,86.05,55,10.3,0,88.25,0,19.45,4.17,0,2.2,50.8,1001.5
09-06-2020,28,36,31.6,28.1,82.5,56.5,10.3,0,94.33,0,0.71,4.17,0,2.3,44.9,1001.8
10-06-2020,28.9,33,30.7,27.5,83.24,47.9,11.4,0,112.79,0,2.43,4.17,0,2.4,48.2,1001.3
11-06-2020,28,30.2,28.9,27.3,91.12,40.4,9.2,0,79.39,0,13.1,17.39,0,2.2,63.8,1000.3
12-06-2020,27,29,27.9,26.9,94.43,38.2,10.3,0,88.79,0,31.13,12.5,0,1.9,68.7,999
13-06-2020,27.8,31,29.2,27.6,91.33,44.3,6.9,0,106.92,0,18.22,12.5,0,2,68.9,999.7
14-06-2020,27,29.7,28.3,27.3,94.28,39.7,8.1,0,120.46,0,18.49,25,0,1.9,73.4,1000.9
15-06-2020,26.8,31.9,29.1,27.2,89.62,44.7,11.4,0,123.54,0,10.27,16.67,0,2.2,65.7,1000.4
16-06-2020,26.4,33,28.8,27.3,92.02,50.4,9.2,0,119.25,0,18.65,16.67,0,2,71.3,998.9
17-06-2020,28,33,29.7,28,90.95,50.4,9.2,0,161.61,0,0.73,13.04,0,1.8,79.6,998.3
18-06-2020,28,33,29.7,27.7,89.32,48.6,9.2,0,184.17,0,0.09,4.17,0,2.1,69.4,999.6
19-06-2020,28,34,30.2,27.9,87.85,47.3,11.4,0,168.54,0,0.29,12.5,0,2.2,63.4,1000.8
20-06-2020,28.7,33,30.3,28.2,88.71,50.4,11.4,0,137.54,0,20.48,8.33,0,2.4,53.2,1000.5
21-06-2020,27.7,33,29.1,27.3,90.2,48.6,12.8,0,107.96,0,20.77,16.67,0,2.1,63.6,998.7
22-06-2020,26,34,29.9,27.6,87.95,52,12.8,0,115.92,0,19.16,20.83,0,2.3,61.8,1000.1
23-06-2020,27.6,32,29.9,27.8,88.72,46.2,10.3,0,153.46,0,2.6,12.5,0,2.2,62.2,1003.7
24-06-2020,28.9,36,31.9,28.2,81.57,55,11.4,0,194.46,0,2.55,8.33,0,2.5,43.2,1005
25-06-2020,29.3,36,32.1,27.4,76.89,52.5,15,0,209.79,0,0,0,0,2.5,49.6,1004.1
26-06-2020,25,36,30.7,26.9,81.24,52.5,18.3,0,203.79,0,0.7,8.33,0,2.3,55.5,1002.9
27-06-2020,25,31.5,28.9,26.7,88.17,42.2,15,0,215.42,0,8.48,12.5,0,2,73.3,1002.3
28-06-2020,25,35,28.2,26.5,90.69,56.5,10.6,0,172.04,0,60.07,16.67,0,2.1,76,1002.5
29-06-2020,26,32,28.9,27.2,90.68,46.5,8.1,0,105.08,0,1.44,8.33,0,2.3,71.7,1002.8
30-06-2020,27,35,30.8,27.8,84.41,52,10.3,0,153.29,0,5.39,16.67,0,2.1,58.7,1002.5
01-07-2020,28.8,36,32.1,27.9,79.35,55,12.8,0,200.04,0,0,0,0,2.5,46.8,1001.5
02-07-2020,27,37,32.3,26.6,72.67,51.5,11.4,0,193.13,0,0,0,0,2.6,41.5,1000
03-07-2020,26,35,31.3,27.9,82.64,56.5,9.2,0,157.79,0,4.05,4.17,0,2.6,51.7,1000.4
04-07-2020,28.7,34,31,28.6,87.54,52,10.3,0,103.83,0,6.81,12.5,0,2.3,58.1,999.6
05-07-2020,27,32,29,27.3,91,44.1,9.2,0,112.17,0,6.67,12.5,0,2.2,71.4,996.8
06-07-2020,27,32,29,27.7,92.54,48.6,10.3,0,134.13,0,28.54,20.83,0,2.2,76.6,997.2
07-07-2020,27.9,33,30,28.6,92.31,53.1,6.9,0,136.79,0,24.13,12.5,0,2.2,61.7,1001.8
08-07-2020,28.6,35,31,27.8,83.7,48.7,11.4,25.3,201.33,0,3.24,4.17,0,2.4,64,1002.9
09-07-2020,28,35,30.7,28.1,86.53,53.6,65.2,0,195.67,0,4.9,8.33,0,2.3,61.1,1001.2
10-07-2020,29.2,35,31.8,28.7,83.91,53.6,16.1,0,202.67,0,0,0,0,2.4,58,1000.9
11-07-2020,26,34,30.1,28,88.97,54.9,13.9,0,188.67,0,2.57,12.5,0,2.2,71.3,1000.8
12-07-2020,26,35,30.6,27.7,84.79,53.4,13.9,0,182.71,0,50.35,12.5,0,2.2,76.6,1001
13-07-2020,26,32,29.8,28.4,92.18,48.6,8.1,0,149.78,0,7.29,4.35,0,2.3,70.1,1000.1
14-07-2020,28.9,34,30.4,28.3,88.85,52,12.8,0,130.08,0,0.01,8.33,0,2.4,59.8,1000.8
15-07-2020,27.9,33,29.6,27.4,88.21,47.9,11.4,0,137.67,0,11.54,16.67,0,2.5,55.1,1001.5
16-07-2020,27.6,33,30.3,27.6,86.12,47.9,55.9,0,153.58,0,1.23,8.33,0,2.4,43.5,1001.2
17-07-2020,28,34.1,31.1,28.3,85.83,52,11.4,0,165.58,0,0.05,12.5,0,2.5,49.8,1002.2
18-07-2020,28.6,35,31.5,28.2,83.22,53.6,15,0,192.35,0,0,4.35,0,2.4,52.4,1003.2
19-07-2020,27,35,31,27.9,84.28,53.6,18.3,0,193.71,0,10.54,8.33,0,2.2,64,1003.1
20-07-2020,27,35,30.1,28,88.55,54.9,13.9,0,197.71,0,15.08,12.5,0,2.2,65.1,1002.3
21-07-2020,26,32,29.3,27.9,92.23,48.6,10.3,0,197.96,0,16.64,16.67,0,2.2,70.5,1003.5
22-07-2020,26,32,28.5,27.1,91.95,46.2,6.9,0,155.46,0,4.33,16.67,0,2,75.3,1002.7
23-07-2020,24.7,29,27.1,26,94.24,38.2,6.9,0,118.04,0,44.42,16.67,0,2,75.5,1002.5
24-07-2020,27.8,32,29.1,27.7,92.49,48.6,9.2,0,105.42,0,0.26,12.5,0,2.3,64,1005.1
25-07-2020,26.9,35,30.7,27.9,85.52,53.6,10.3,0,151.33,0,0,0,0,2.3,46.9,1006.5
26-07-2020,28.8,36,31.8,28.7,84.05,57.9,8.1,0,187.67,0,0,0,0,2.4,53.4,1005.4
27-07-2020,28.8,35,30.5,28.8,90.6,59.7,6.9,0,146.04,0,12.41,8.33,0,2,68.8,1003.6
28-07-2020,28,35,30,28.2,90.29,56.5,8.1,0,95.88,0,0.01,4.17,0,2,71.8,1003.2
29-07-2020,26,33,29.2,27,87.89,45.8,9.2,0,164.25,0,35.25,20.83,0,2.3,72.2,1004.4
30-07-2020,27.6,35,31.2,28.3,85.01,53.6,8.1,0,175.17,0,0,0,0,2.5,48.2,1004.6
31-07-2020,28.6,36,31.2,28.8,87.68,55,9.2,0,147.79,0,0.41,4.17,0,2.6,51.4,1003.5
01-08-2020,28.8,36,32.1,29.1,84.71,59.7,9.2,0,149.92,0,6.14,16.67,0,2.3,51.9,1001.9
02-08-2020,29.9,36,32.4,29.4,84.85,57.9,6.9,0,126.04,0,10.53,4.17,0,2.5,60,998.9
03-08-2020,29.2,37,32.6,30.1,87.08,61.2,6.9,0,177.33,0,17.1,12.5,0,2,63.6,994.7
04-08-2020,25,30,27.7,26.8,95.1,42.2,11.4,0,147.29,0,19.48,16.67,0,1.8,81.6,991.7
05-08-2020,27,30,28.1,27.3,94.95,42.2,16.7,0,97.17,0,12.32,16.67,0,2,76.6,993.3
06-08-2020,26.4,30,28,27,94.59,42.2,9.2,0,83.75,0,29.29,12.5,0,2.2,70.2,1000
07-08-2020,27.4,33,30.1,28.5,91.59,53.1,9.2,0,103.92,0,0,0,0,2.5,57.5,1001.5
08-08-2020,28.3,35,30.5,28.9,91.31,56.5,8.1,0,117.71,0,12.05,12.5,0,2.2,58.3,999.6
09-08-2020,27.5,34,30,27.9,88.71,50.4,9.2,0,134.38,0,3.24,4.17,0,2.2,58.7,999.5
10-08-2020,28,34,30.8,28.3,86.91,49.5,11.4,0,125.33,0,2.59,12.5,0,2.5,56.4,1000.4
11-08-2020,28.6,34,31.2,29,88.57,54.9,8.1,0,127.04,0,0,0,0,2.3,58.8,999.9
12-08-2020,28.9,35,31.5,29,87.02,56.5,11.4,0,139.88,0,0,0,0,2.5,46.8,999.9
13-08-2020,27.6,35,31.2,28.6,86.43,56.5,12.8,0,112.54,0,0.5,12.5,0,2.4,48.6,998.2
14-08-2020,28,33,29.9,28.1,89.89,50.4,13.9,0,78.92,0,4.46,12.5,0,2.3,57.3,995.9
15-08-2020,28,32,29.4,28.1,92.64,48.6,15,0,105.58,0,5.8,16.67,0,2.2,72.9,994.4
16-08-2020,27.9,33,30.2,27.8,87.59,47.9,11.4,0,148.71,0,0.33,8.33,0,2.5,70.8,996.9
17-08-2020,27,31,28.8,27.5,92.82,44.3,6.9,0,150.04,0,3.59,20.83,0,2.4,70.5,998.3
18-08-2020,26.6,32,28.8,27.5,92.98,48.6,13.9,0,122.88,0,14.81,8.33,0,2.2,72.4,998.7
19-08-2020,26.7,32,28.1,27,93.58,48.6,15,0,91.58,0,18.48,16.67,0,2.1,75.6,996.2
20-08-2020,26.6,29,27.5,26.5,94.49,38.2,13.9,0,115.83,0,48.08,29.17,0,1.9,79.1,998.9
21-08-2020,26,28,27.2,26.3,95.17,34.5,11.4,0,146.63,0,29.74,16.67,0,2.1,72.9,1003.5
22-08-2020,26,32,28.4,26.7,90.82,44.3,10.3,0,113.71,0,6.21,16.67,0,2,76.8,1004.5
23-08-2020,26.9,33,29,27.6,92.14,50.4,8.1,0,131.04,0,0.47,12.5,0,1.8,76.7,1003.2
24-08-2020,26.4,34,28.9,27.4,91.98,52,6.9,0,120.21,0,23.99,12.5,0,2,66.6,1002.4
25-08-2020,27.5,35,30.2,27.8,88.16,53.6,17.2,0,121.13,0,4.39,4.35,0,2.1,64.1,1000.7
26-08-2020,26.7,30.1,27.7,26.7,94.15,42.2,13.9,0,90.46,0,16.86,16.67,0,1.9,71.6,999.3
27-08-2020,26,29.1,27.3,26.5,95.25,38.2,13.9,0,149.5,0,35,29.17,0,1.7,74.2,1002.2
28-08-2020,26.4,33,29.4,27.3,88.92,45.8,9.2,0,179.63,0,10.87,12.5,0,2.2,57.7,1002.8
29-08-2020,27.8,35,31.1,28.5,86.39,56.5,11.4,0,196.88,0,0,0,0,2.4,48.1,1003.9
30-08-2020,29,36.1,32.2,29,83.71,55.3,9.2,0,237.36,0,0,0,0,2.4,59.8,1004.2
31-08-2020,29.7,36.1,32.7,29.4,83.45,58.2,9.2,0,186.29,0,0,0,0,2.2,59.9,1004.3
01-09-2020,25,31,27.4,26.2,93.29,44.3,11.4,0,90.17,0,19.11,16.67,0,1.9,70.9,1005.5
02-09-2020,25,31,27.4,26.1,92.87,44.3,6.3,0,62.13,0,11.56,12.5,0,2.1,53.6,1007.5
03-09-2020,26.8,34,30.1,27.2,85.44,47.3,9.2,0,117.29,0,1.63,8.33,0,2.5,39.8,1008.4
04-09-2020,27.3,34,30.4,28.2,88.4,52,6.9,0,132.38,0,0.24,4.17,0,2.4,50.1,1007
05-09-2020,28.4,35,31.3,28.1,83.79,53.6,10.3,0,185.21,0,0.16,4.17,0,2.5,43.9,1005.2
06-09-2020,28.8,36,31.5,28.6,84.8,57.9,12.8,0,181.25,0,0,0,0,2.5,45.5,1004.7
07-09-2020,29.1,35,31.5,28.4,84.14,53.6,13.9,0,193.63,0,0,0,0,2.4,51,1005.1
08-09-2020,27.8,35,30.9,28.5,87.51,56.5,11.4,0,182.61,0,49.5,8.7,0,2.2,63.5,1005.5
09-09-2020,27.1,35,31.1,28,84.27,51,9.2,0,149.88,0,0,0,0,2.4,55.1,1004.6
10-09-2020,27,33.3,30.3,28.5,90.26,50.4,10.3,0,175.48,0,0.74,9.52,0,2.1,61.1,1002.6
11-09-2020,27.9,35,30.8,28.4,87.28,53.6,10.3,0,170.67,0,0.1,4.17,0,2.4,41,1003.8
12-09-2020,28,34,30.3,28.2,88.48,52,8.1,0,146.29,0,0,4.17,0,2.4,47.2,1006.1
13-09-2020,28,35,31,28.2,85.2,56.5,8.1,0,146.08,0,0.24,8.33,0,2.5,46.7,1006.4
14-09-2020,28.5,35,31.4,28.5,84.94,53.6,11.4,0,133.63,0,0.04,4.17,0,2.6,49.2,1005.4
15-09-2020,28,34,29.9,27.7,88.1,48.6,6.9,0,140.13,0,1.63,8.33,0,2.4,54,1004.8
16-09-2020,27.9,36,31.3,28.5,85.27,55,12.8,0,164,0,3.37,4.17,0,2.4,45,1004.6
17-09-2020,29,35,31.8,29.1,86.18,56.5,12.8,0,184.13,0,0,4.35,0,2.5,51,1003.8
18-09-2020,28,36,30.9,28.3,86.46,55,9.2,0,151.29,0,0.02,4.17,0,2.2,50.8,1002.5
19-09-2020,27,36,31.6,28.3,83.35,55,6.9,0,144.96,0,0,0,0,2.5,40.8,1000.1
20-09-2020,26,33,29.8,28,90.36,50.4,10.3,0,109.92,0,2.9,8.33,0,2.3,64.6,998.4
21-09-2020,27,30.3,28.8,27.5,92.77,42.2,10.3,0,100.58,0,3.14,12.5,0,2.3,68.6,998.4
22-09-2020,27,32,29,27.7,92.89,48.6,9.2,0,153.67,0,0.8,8.33,0,2,65.5,1001.2
23-09-2020,26,30,28.1,27.1,94.52,42.2,9.2,0,154.46,0,30.79,12.5,0,2.2,68.9,1004.1
24-09-2020,27.3,33,29.4,28.2,92.94,51.2,9.2,0,183.92,0,3.86,4.17,0,2,70.1,1005
25-09-2020,27.6,32,28.9,27.6,93.14,48.6,11.4,0,203.67,0,10.54,8.33,0,2,68,1003.1
26-09-2020,27.4,33,28.7,27.4,92.89,50.4,8.1,0,167.67,0,0.23,8.33,0,2.1,65.9,1002.6
27-09-2020,25.4,35,30.2,27,83.87,51,6.9,0,164.88,0,0.26,4.17,0,2.5,42.7,1003.8
28-09-2020,28.3,35,30.5,28.4,88.85,53.6,4.7,0,116.38,0,17.83,8.33,0,1.9,56.5,1004.3
